name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,3146,546387755,1453,1672,1,193.03,1,5,800,footway,9,"LINESTRING (-111.9288427 33.4221688, -111.9289197 33.4223849, -111.9290386 33.4225493, -111.9291371 33.4226440, -111.9292178 33.4227011, -111.9296116 33.4229031, -111.9298044 33.4230046, -111.9298208 33.4230423, -111.9298185 33.4230743, -111.9298233 33.4231193, -111.9298221 33.4231576, -111.9298548 33.4231739, -111.9299751 33.4232103, -111.9302487 33.4232665)",walk,0,0,,
,3147,546387755,1672,1673,1,4.61,1,5,800,footway,9,"LINESTRING (-111.9302487 33.4232665, -111.9302966 33.4232774)",walk,0,0,,
,3148,546387755,1673,1674,1,16.64,1,5,800,footway,9,"LINESTRING (-111.9302966 33.4232774, -111.9302938 33.4233104, -111.9302747 33.4234263)",walk,0,0,,
,3149,546387756,1672,369,1,18.08,1,5,800,footway,9,"LINESTRING (-111.9302487 33.4232665, -111.9302716 33.4232089, -111.9302883 33.4231700, -111.9303102 33.4231118)",walk,0,0,,
,3150,546387756,369,1675,1,8.52,1,5,800,footway,9,"LINESTRING (-111.9303102 33.4231118, -111.9303328 33.4230373)",walk,0,0,,
,3151,546387756,1675,1597,1,21.37,1,5,800,footway,9,"LINESTRING (-111.9303328 33.4230373, -111.9304776 33.4230555, -111.9305609 33.4230602)",walk,0,0,,
,3152,546387757,1675,1456,1,103.91,1,5,800,footway,9,"LINESTRING (-111.9303328 33.4230373, -111.9301614 33.4229970, -111.9300143 33.4229452, -111.9298429 33.4228598, -111.9297038 33.4227811, -111.9296670 33.4227504, -111.9296072 33.4226832, -111.9295348 33.4226170, -111.9294139 33.4225371)",walk,0,0,,
,3153,546387757,1456,1457,1,18.63,1,5,800,footway,9,"LINESTRING (-111.9294139 33.4225371, -111.9292572 33.4224324)",walk,0,0,,
,3154,546387757,1457,1452,1,34.62,1,5,800,footway,9,"LINESTRING (-111.9292572 33.4224324, -111.9291243 33.4223128, -111.9290841 33.4222216, -111.9290898 33.4221703)",walk,0,0,,
,3155,546387758,1674,1676,1,158.71,1,5,800,footway,9,"LINESTRING (-111.9302747 33.4234263, -111.9302270 33.4236907, -111.9302046 33.4237654, -111.9301562 33.4238478, -111.9300723 33.4238913, -111.9297631 33.4239955, -111.9296313 33.4240415, -111.9294837 33.4240903, -111.9290627 33.4242318)",walk,0,0,,
,3156,546387758,1676,1677,1,146.5,1,5,800,footway,9,"LINESTRING (-111.9290627 33.4242318, -111.9287554 33.4243126, -111.9286661 33.4243338, -111.9284592 33.4243686, -111.9280140 33.4244199, -111.9278053 33.4244308, -111.9276284 33.4244323, -111.9275138 33.4244324)",walk,0,0,,
,3157,546387758,1677,1667,1,97.64,1,5,800,footway,9,"LINESTRING (-111.9275138 33.4244324, -111.9265051 33.4244386, -111.9264696 33.4244205)",walk,0,0,,
,3158,546387759,1598,1678,1,3.63,1,5,800,footway,9,"LINESTRING (-111.9291492 33.4249027, -111.9291221 33.4249263)",walk,0,0,,
,3159,546387760,1666,1005,1,109.77,1,5,800,footway,9,"LINESTRING (-111.9261301 33.4244197, -111.9261359 33.4241646, -111.9261072 33.4237689, -111.9261096 33.4235215, -111.9261044 33.4234305)",walk,0,0,,
,3160,546387760,1005,676,1,10.07,1,5,800,footway,9,"LINESTRING (-111.9261044 33.4234305, -111.9261044 33.4233397)",walk,0,0,,
,3161,546387760,676,678,1,9.75,1,5,800,footway,9,"LINESTRING (-111.9261044 33.4233397, -111.9261082 33.4232518)",walk,0,0,,
,3162,546387760,678,1679,1,119.84,1,5,800,footway,9,"LINESTRING (-111.9261082 33.4232518, -111.9261113 33.4230321, -111.9261165 33.4226568, -111.9261459 33.4223638, -111.9261511 33.4222165, -111.9261162 33.4221830)",walk,0,0,,
,3163,546443708,1665,1680,1,412.44,1,5,800,footway,9,"LINESTRING (-111.9261320 33.4245799, -111.9261354 33.4283000)",walk,0,0,,
,3164,548632511,1231,1681,1,16.86,1,5,800,footway,9,"LINESTRING (-111.9337690 33.4228240, -111.9337933 33.4227934, -111.9338729 33.4227793, -111.9339290 33.4227774)",walk,0,0,,
,3165,548632511,1681,1278,1,5.96,1,5,800,footway,9,"LINESTRING (-111.9339290 33.4227774, -111.9339464 33.4227768, -111.9339931 33.4227755)",walk,0,0,,
,3166,548632511,1278,1682,1,31.83,1,5,800,footway,9,"LINESTRING (-111.9339931 33.4227755, -111.9340398 33.4227755, -111.9340414 33.4225276)",walk,0,0,,
,3167,548632511,1682,1683,1,78.31,1,5,800,footway,9,"LINESTRING (-111.9340414 33.4225276, -111.9348836 33.4225135)",walk,0,0,,
,3168,548632511,1683,1684,1,47.79,1,5,800,footway,9,"LINESTRING (-111.9348836 33.4225135, -111.9348810 33.4222363, -111.9348616 33.4221234, -111.9348459 33.4220859)",walk,0,0,,
,3169,548632511,1684,1464,1,3.13,1,5,800,footway,9,"LINESTRING (-111.9348459 33.4220859, -111.9348365 33.4220588)",walk,0,0,,
,3170,548632512,1682,1463,1,50.83,1,5,800,footway,9,"LINESTRING (-111.9340414 33.4225276, -111.9340405 33.4220691)",walk,0,0,,
,3171,548632513,1231,1685,1,68.48,1,5,800,footway,9,"LINESTRING (-111.9337690 33.4228240, -111.9337486 33.4228819, -111.9337608 33.4234286, -111.9337572 33.4234387)",walk,0,0,,
,3172,548632513,1685,1686,1,6.13,1,5,800,footway,9,"LINESTRING (-111.9337572 33.4234387, -111.9337486 33.4234620, -111.9337243 33.4234852)",walk,0,0,,
,3173,548632514,1686,1279,1,5.31,1,5,800,footway,9,"LINESTRING (-111.9337243 33.4234852, -111.9337028 33.4235296)",walk,0,0,,
,3174,548632514,1279,1687,1,196.1,1,5,800,footway,9,"LINESTRING (-111.9337028 33.4235296, -111.9336669 33.4236278, -111.9336553 33.4236594, -111.9336606 33.4242664, -111.9337767 33.4242664, -111.9344555 33.4242684, -111.9345538 33.4242190, -111.9348678 33.4242180)",walk,0,0,,
,3175,548632514,1687,1688,1,80.36,1,5,800,footway,9,"LINESTRING (-111.9348678 33.4242180, -111.9348698 33.4234932)",walk,0,0,,
,3176,548632514,1688,1689,1,12.83,1,5,800,footway,9,"LINESTRING (-111.9348698 33.4234932, -111.9348701 33.4233775)",walk,0,0,,
,3177,548632514,1689,1690,1,8.99,1,5,800,footway,9,"LINESTRING (-111.9348701 33.4233775, -111.9348681 33.4232964)",walk,0,0,,
,3178,548632514,1690,1691,1,16.22,1,5,800,footway,9,"LINESTRING (-111.9348681 33.4232964, -111.9348666 33.4232371, -111.9348673 33.4231501)",walk,0,0,,
,3179,548632514,1691,1683,1,70.61,1,5,800,footway,9,"LINESTRING (-111.9348673 33.4231501, -111.9348701 33.4227863, -111.9348836 33.4225135)",walk,0,0,,
,3180,548632515,1692,1274,1,68.25,1,5,800,footway,9,"LINESTRING (-111.9319104 33.4234578, -111.9319035 33.4228422)",walk,0,0,,
,3181,548632516,1692,1693,1,32.42,1,5,800,footway,9,"LINESTRING (-111.9319104 33.4234578, -111.9322591 33.4234529)",walk,0,0,,
,3182,548632516,1693,1694,1,30.61,1,5,800,footway,9,"LINESTRING (-111.9322591 33.4234529, -111.9325883 33.4234482)",walk,0,0,,
,3183,548632517,1694,1695,1,91.64,1,5,800,footway,9,"LINESTRING (-111.9325883 33.4234482, -111.9328953 33.4234457, -111.9335740 33.4234402)",walk,0,0,,
,3184,548632517,1695,1685,1,17.03,1,5,800,footway,9,"LINESTRING (-111.9335740 33.4234402, -111.9337572 33.4234387)",walk,0,0,,
,3185,548632518,1695,1280,1,10.7,1,5,800,footway,9,"LINESTRING (-111.9335740 33.4234402, -111.9335720 33.4235367)",walk,0,0,,
,3186,548632518,1280,1696,1,11.21,1,5,800,footway,9,"LINESTRING (-111.9335720 33.4235367, -111.9335707 33.4236378)",walk,0,0,,
,3187,548632519,1693,1281,1,11.08,1,5,800,footway,9,"LINESTRING (-111.9322591 33.4234529, -111.9322609 33.4235528)",walk,0,0,,
,3188,548632519,1281,1697,1,8.44,1,5,800,footway,9,"LINESTRING (-111.9322609 33.4235528, -111.9322628 33.4236289)",walk,0,0,,
,3189,548632520,1266,1698,1,53.01,1,5,800,footway,9,"LINESTRING (-111.9307384 33.4228728, -111.9311809 33.4230769, -111.9312107 33.4230283)",walk,0,0,,
,3190,548632520,1698,1273,1,122.21,1,5,800,footway,9,"LINESTRING (-111.9312107 33.4230283, -111.9313814 33.4231136, -111.9313426 33.4231654, -111.9314021 33.4232032, -111.9314383 33.4232313, -111.9314487 33.4232421, -111.9318273 33.4232399, -111.9318189 33.4228008)",walk,0,0,,
,3191,548632521,1272,1698,1,50.12,1,5,800,footway,9,"LINESTRING (-111.9314678 33.4226309, -111.9312107 33.4230283)",walk,0,0,,
,3192,548633119,207,1699,1,5.21,1,30,800,service,7,"LINESTRING (-111.9337564 33.4243075, -111.9337004 33.4243083)",walk;bike,1,0,,
,3193,548633119,1699,207,1,5.21,1,30,800,service,7,"LINESTRING (-111.9337004 33.4243083, -111.9337564 33.4243075)",walk;bike,1,0,,
,3194,548633120,207,1700,1,33.92,1,30,800,service,7,"LINESTRING (-111.9337564 33.4243075, -111.9337220 33.4242892, -111.9337123 33.4242542, -111.9337086 33.4242028, -111.9337097 33.4240184)",walk;bike,1,0,,
,3195,548633120,1700,207,1,33.92,1,30,800,service,7,"LINESTRING (-111.9337097 33.4240184, -111.9337086 33.4242028, -111.9337123 33.4242542, -111.9337220 33.4242892, -111.9337564 33.4243075)",walk;bike,1,0,,
,3196,548633121,1701,1702,1,52.07,1,5,800,footway,9,"LINESTRING (-111.9343194 33.4243961, -111.9348795 33.4243967)",walk,0,0,,
,3197,548633121,1702,206,1,6.92,1,5,800,footway,9,"LINESTRING (-111.9348795 33.4243967, -111.9348797 33.4243343)",walk,0,0,,
,3198,548633121,206,1703,1,8.14,1,5,800,footway,9,"LINESTRING (-111.9348797 33.4243343, -111.9348780 33.4242609)",walk,0,0,,
,3199,548633121,1703,1687,1,4.85,1,5,800,footway,9,"LINESTRING (-111.9348780 33.4242609, -111.9348678 33.4242180)",walk,0,0,,
,3200,548633122,1702,1704,1,95.68,1,5,800,footway,9,"LINESTRING (-111.9348795 33.4243967, -111.9348510 33.4245360, -111.9348713 33.4251394, -111.9348632 33.4251842, -111.9348322 33.4252521)",walk,0,0,,
,3201,548633122,1704,1705,1,114.5,1,5,800,footway,9,"LINESTRING (-111.9348322 33.4252521, -111.9338717 33.4249437, -111.9336795 33.4248886)",walk,0,0,,
,3202,548633122,1705,1706,1,148.98,1,5,800,footway,9,"LINESTRING (-111.9336795 33.4248886, -111.9335200 33.4248397, -111.9333718 33.4247813, -111.9332204 33.4247208, -111.9331105 33.4246706, -111.9329510 33.4245849, -111.9327483 33.4244559, -111.9325741 33.4243315, -111.9323587 33.4241524)",walk,0,0,,
,3203,548633122,1706,1707,1,28.18,1,5,800,footway,9,"LINESTRING (-111.9323587 33.4241524, -111.9323380 33.4241352, -111.9321434 33.4239735)",walk,0,0,,
,3204,548633122,1707,1283,1,51.38,1,5,800,footway,9,"LINESTRING (-111.9321434 33.4239735, -111.9318845 33.4237622, -111.9317477 33.4236500)",walk,0,0,,
,3205,548633122,1283,1597,1,130.65,1,5,800,footway,9,"LINESTRING (-111.9317477 33.4236500, -111.9315972 33.4235237, -111.9314140 33.4233864, -111.9313033 33.4233178, -111.9311120 33.4232179, -111.9308686 33.4231303, -111.9306659 33.4230834, -111.9305609 33.4230602)",walk,0,0,,
,3206,548633123,1343,239,1,7.46,1,5,800,footway,9,"LINESTRING (-111.9320023 33.4241728, -111.9320584 33.4242209)",walk,0,0,,
,3207,548633123,239,1708,1,173.11,1,5,800,footway,9,"LINESTRING (-111.9320584 33.4242209, -111.9321746 33.4243073, -111.9324450 33.4245276, -111.9326034 33.4246391, -111.9328004 33.4247527, -111.9330090 33.4248661, -111.9331229 33.4249171, -111.9332460 33.4249726, -111.9333620 33.4250184, -111.9335414 33.4250850, -111.9335787 33.4251012)",walk,0,0,,
,3208,548633123,1708,1709,1,43.63,1,5,800,footway,9,"LINESTRING (-111.9335787 33.4251012, -111.9336749 33.4251430, -111.9339938 33.4252848)",walk,0,0,,
,3209,548633123,1709,687,1,59.71,1,5,800,footway,9,"LINESTRING (-111.9339938 33.4252848, -111.9340743 33.4253206, -111.9343947 33.4254534, -111.9345055 33.4254909, -111.9345749 33.4255132)",walk,0,0,,
,3210,548633123,687,1710,1,28.14,1,5,800,footway,9,"LINESTRING (-111.9345749 33.4255132, -111.9347227 33.4255431, -111.9348213 33.4256386)",walk,0,0,,
,3211,548633124,1708,383,1,5.63,1,5,800,footway,9,"LINESTRING (-111.9335787 33.4251012, -111.9336026 33.4250545)",walk,0,0,,
,3212,548633124,383,374,1,15.14,1,5,800,footway,9,"LINESTRING (-111.9336026 33.4250545, -111.9336253 33.4250115, -111.9336431 33.4249755, -111.9336635 33.4249279)",walk,0,0,,
,3213,548633124,374,1705,1,4.6,1,5,800,footway,9,"LINESTRING (-111.9336635 33.4249279, -111.9336795 33.4248886)",walk,0,0,,
,3214,548633125,1342,381,1,4.48,1,5,800,footway,9,"LINESTRING (-111.9319629 33.4241391, -111.9319949 33.4241089)",walk,0,0,,
,3215,548633125,381,376,1,15.63,1,5,800,footway,9,"LINESTRING (-111.9319949 33.4241089, -111.9320416 33.4240656, -111.9320720 33.4240375, -111.9321078 33.4240044)",walk,0,0,,
,3216,548633125,376,1707,1,4.76,1,5,800,footway,9,"LINESTRING (-111.9321078 33.4240044, -111.9321434 33.4239735)",walk,0,0,,
,3217,548633126,1673,1,1,8.74,1,5,800,footway,9,"LINESTRING (-111.9302966 33.4232774, -111.9303882 33.4232950)",walk,0,0,,
,3218,548633126,1,1341,1,10.35,1,5,800,footway,9,"LINESTRING (-111.9303882 33.4232950, -111.9304974 33.4233134)",walk,0,0,,
,3219,548633127,1704,153,1,13.3,1,5,800,footway,9,"LINESTRING (-111.9348322 33.4252521, -111.9349717 33.4252787)",walk,0,0,,
,3220,548633127,153,1711,1,12.81,1,5,800,footway,9,"LINESTRING (-111.9349717 33.4252787, -111.9351058 33.4253051)",walk,0,0,,
,3221,548633127,1711,1712,1,94.6,1,5,800,footway,9,"LINESTRING (-111.9351058 33.4253051, -111.9351058 33.4248844, -111.9350994 33.4246703, -111.9350943 33.4244689, -111.9350940 33.4244519)",walk,0,0,,
,3222,548633127,1712,1713,1,6.36,1,5,800,footway,9,"LINESTRING (-111.9350940 33.4244519, -111.9350932 33.4243945)",walk,0,0,,
,3223,548633127,1713,154,1,10.45,1,5,800,footway,9,"LINESTRING (-111.9350932 33.4243945, -111.9349808 33.4243956)",walk,0,0,,
,3224,548633127,154,1702,1,9.42,1,5,800,footway,9,"LINESTRING (-111.9349808 33.4243956, -111.9348795 33.4243967)",walk,0,0,,
,3225,548633128,1713,16,1,6.43,1,5,800,footway,9,"LINESTRING (-111.9350932 33.4243945, -111.9350964 33.4243366)",walk,0,0,,
,3226,548633128,16,1714,1,8.64,1,5,800,footway,9,"LINESTRING (-111.9350964 33.4243366, -111.9350905 33.4242588)",walk,0,0,,
,3227,548633128,1714,155,1,10.03,1,5,800,footway,9,"LINESTRING (-111.9350905 33.4242588, -111.9349826 33.4242604)",walk,0,0,,
,3228,548633128,155,1703,1,9.72,1,5,800,footway,9,"LINESTRING (-111.9349826 33.4242604, -111.9348780 33.4242609)",walk,0,0,,
,3229,548633129,1714,1715,1,1.15,1,5,800,footway,9,"LINESTRING (-111.9350905 33.4242588, -111.9350904 33.4242484)",walk,0,0,,
,3230,548633129,1715,1716,1,96.7,1,5,800,footway,9,"LINESTRING (-111.9350904 33.4242484, -111.9350899 33.4241615, -111.9350919 33.4237038, -111.9350946 33.4233762)",walk,0,0,,
,3231,548633129,1716,157,1,9.65,1,5,800,footway,9,"LINESTRING (-111.9350946 33.4233762, -111.9349908 33.4233790)",walk,0,0,,
,3232,548633129,157,1689,1,11.22,1,5,800,footway,9,"LINESTRING (-111.9349908 33.4233790, -111.9348701 33.4233775)",walk,0,0,,
,3233,548633130,1716,1717,1,3.5,1,5,800,footway,9,"LINESTRING (-111.9350946 33.4233762, -111.9351035 33.4233455)",walk,0,0,,
,3234,548633130,1717,200,1,14.9,1,5,800,footway,9,"LINESTRING (-111.9351035 33.4233455, -111.9351178 33.4232964, -111.9351153 33.4232126)",walk,0,0,,
,3235,548633130,200,1718,1,7.07,1,5,800,footway,9,"LINESTRING (-111.9351153 33.4232126, -111.9351145 33.4231488)",walk,0,0,,
,3236,548633130,1718,160,1,11.71,1,5,800,footway,9,"LINESTRING (-111.9351145 33.4231488, -111.9349885 33.4231495)",walk,0,0,,
,3237,548633130,160,1691,1,11.27,1,5,800,footway,9,"LINESTRING (-111.9349885 33.4231495, -111.9348673 33.4231501)",walk,0,0,,
,3238,548633131,1718,1719,1,5.5,1,5,800,footway,9,"LINESTRING (-111.9351145 33.4231488, -111.9351134 33.4230992)",walk,0,0,,
,3239,548633131,1719,1720,1,54.44,1,5,800,footway,9,"LINESTRING (-111.9351134 33.4230992, -111.9351021 33.4226083)",walk,0,0,,
,3240,548633131,1720,1721,1,61.9,1,5,800,footway,9,"LINESTRING (-111.9351021 33.4226083, -111.9350941 33.4222574, -111.9350451 33.4222139, -111.9350459 33.4220664)",walk,0,0,,
,3241,548633131,1721,162,1,7.58,1,5,800,footway,9,"LINESTRING (-111.9350459 33.4220664, -111.9349648 33.4220737)",walk,0,0,,
,3242,548633131,162,1684,1,11.14,1,5,800,footway,9,"LINESTRING (-111.9349648 33.4220737, -111.9348459 33.4220859)",walk,0,0,,
,3243,548633132,1721,680,1,7.26,1,5,800,footway,9,"LINESTRING (-111.9350459 33.4220664, -111.9350594 33.4220019)",walk,0,0,,
,3244,548633132,680,73,1,11.39,1,5,800,footway,9,"LINESTRING (-111.9350594 33.4220019, -111.9350608 33.4218992)",walk,0,0,,
,3245,548633132,73,1516,1,4.5,1,5,800,footway,9,"LINESTRING (-111.9350608 33.4218992, -111.9350611 33.4218586)",walk,0,0,,
,3246,548633311,574,1722,1,10.22,1,30,800,service,7,"LINESTRING (-111.9366683 33.4225993, -111.9365584 33.4225999)",walk;bike,1,0,,
,3247,548633311,1722,574,1,10.22,1,30,800,service,7,"LINESTRING (-111.9365584 33.4225999, -111.9366683 33.4225993)",walk;bike,1,0,,
,3248,548633311,1722,1723,1,46.35,1,30,800,service,7,"LINESTRING (-111.9365584 33.4225999, -111.9360598 33.4226028)",walk;bike,1,0,,
,3249,548633311,1723,1722,1,46.35,1,30,800,service,7,"LINESTRING (-111.9360598 33.4226028, -111.9365584 33.4225999)",walk;bike,1,0,,
,3250,548633311,1723,1724,1,15.08,1,30,800,service,7,"LINESTRING (-111.9360598 33.4226028, -111.9358976 33.4226037)",walk;bike,1,0,,
,3251,548633311,1724,1723,1,15.08,1,30,800,service,7,"LINESTRING (-111.9358976 33.4226037, -111.9360598 33.4226028)",walk;bike,1,0,,
,3252,548633311,1724,1725,1,39.57,1,30,800,service,7,"LINESTRING (-111.9358976 33.4226037, -111.9354720 33.4226061)",walk;bike,1,0,,
,3253,548633311,1725,1724,1,39.57,1,30,800,service,7,"LINESTRING (-111.9354720 33.4226061, -111.9358976 33.4226037)",walk;bike,1,0,,
,3254,548633311,1725,1720,1,34.39,1,30,800,service,7,"LINESTRING (-111.9354720 33.4226061, -111.9351021 33.4226083)",walk;bike,1,0,,
,3255,548633311,1720,1725,1,34.39,1,30,800,service,7,"LINESTRING (-111.9351021 33.4226083, -111.9354720 33.4226061)",walk;bike,1,0,,
,3256,548633311,1720,161,1,11.67,1,30,800,service,7,"LINESTRING (-111.9351021 33.4226083, -111.9349766 33.4226097)",walk;bike,1,0,,
,3257,548633311,161,1720,1,11.67,1,30,800,service,7,"LINESTRING (-111.9349766 33.4226097, -111.9351021 33.4226083)",walk;bike,1,0,,
,3258,548633312,1724,1726,1,22.05,1,30,800,service,7,"LINESTRING (-111.9358976 33.4226037, -111.9358959 33.4224048)",walk;bike,1,0,,
,3259,548633312,1726,1724,1,22.05,1,30,800,service,7,"LINESTRING (-111.9358959 33.4224048, -111.9358976 33.4226037)",walk;bike,1,0,,
,3260,548633313,1723,1727,1,53.73,1,30,800,service,7,"LINESTRING (-111.9360598 33.4226028, -111.9360606 33.4221182)",walk;bike,1,0,,
,3261,548633313,1727,1723,1,53.73,1,30,800,service,7,"LINESTRING (-111.9360606 33.4221182, -111.9360598 33.4226028)",walk;bike,1,0,,
,3262,548633314,575,1728,1,10.19,1,30,800,service,7,"LINESTRING (-111.9366668 33.4224568, -111.9365572 33.4224578)",walk;bike,1,0,,
,3263,548633314,1728,575,1,10.19,1,30,800,service,7,"LINESTRING (-111.9365572 33.4224578, -111.9366668 33.4224568)",walk;bike,1,0,,
,3264,548633314,1728,1729,1,68.68,1,30,800,service,7,"LINESTRING (-111.9365572 33.4224578, -111.9364384 33.4224588, -111.9364376 33.4223083, -111.9363876 33.4222605, -111.9362679 33.4222612, -111.9362677 33.4220558)",walk;bike,1,0,,
,3265,548633314,1729,1728,1,68.68,1,30,800,service,7,"LINESTRING (-111.9362677 33.4220558, -111.9362679 33.4222612, -111.9363876 33.4222605, -111.9364376 33.4223083, -111.9364384 33.4224588, -111.9365572 33.4224578)",walk;bike,1,0,,
,3266,548633314,1729,681,1,7.02,1,30,800,service,7,"LINESTRING (-111.9362677 33.4220558, -111.9362677 33.4219925)",walk;bike,1,0,,
,3267,548633314,681,1729,1,7.02,1,30,800,service,7,"LINESTRING (-111.9362677 33.4219925, -111.9362677 33.4220558)",walk;bike,1,0,,
,3268,548633317,199,1730,1,12.38,1,30,800,service,7,"LINESTRING (-111.9354766 33.4232110, -111.9354756 33.4230993)",walk;bike,1,0,,
,3269,548633317,1730,199,1,12.38,1,30,800,service,7,"LINESTRING (-111.9354756 33.4230993, -111.9354766 33.4232110)",walk;bike,1,0,,
,3270,548633317,1730,1731,1,16.2,1,30,800,service,7,"LINESTRING (-111.9354756 33.4230993, -111.9354743 33.4229532)",walk;bike,1,0,,
,3271,548633317,1731,1730,1,16.2,1,30,800,service,7,"LINESTRING (-111.9354743 33.4229532, -111.9354756 33.4230993)",walk;bike,1,0,,
,3272,548633318,1725,1732,1,33.03,1,30,800,service,7,"LINESTRING (-111.9354720 33.4226061, -111.9354732 33.4229040)",walk;bike,1,0,,
,3273,548633318,1732,1725,1,33.03,1,30,800,service,7,"LINESTRING (-111.9354732 33.4229040, -111.9354720 33.4226061)",walk;bike,1,0,,
,3274,552257158,1215,1733,1,21.18,1,5,800,footway,9,"LINESTRING (-111.9336926 33.4211517, -111.9336926 33.4209607)",walk,0,0,,
,3275,552257158,1733,605,1,10.7,1,5,800,footway,9,"LINESTRING (-111.9336926 33.4209607, -111.9338077 33.4209593)",walk,0,0,,
,3276,552257159,1733,1734,1,2.73,1,5,800,footway,9,"LINESTRING (-111.9336926 33.4209607, -111.9336632 33.4209607)",walk,0,0,,
,3277,552257160,1216,1735,1,6.92,1,5,800,footway,9,"LINESTRING (-111.9335370 33.4211529, -111.9335370 33.4210905)",walk,0,0,,
,3278,552257799,284,1180,1,20.78,1,5,800,footway,9,"LINESTRING (-111.9350697 33.4206608, -111.9348583 33.4207217)",walk,0,0,,
,3279,552258041,517,1736,1,14.87,1,5,800,footway,9,"LINESTRING (-111.9310929 33.4202882, -111.9310969 33.4204223)",walk,0,0,,
,3280,552258042,520,1737,1,79.16,1,5,800,footway,9,"LINESTRING (-111.9300950 33.4202946, -111.9299341 33.4208230, -111.9297330 33.4208230)",walk,0,0,,
,3281,552258042,1737,1738,1,7.77,1,5,800,footway,9,"LINESTRING (-111.9297330 33.4208230, -111.9297383 33.4208613, -111.9297381 33.4208928)",walk,0,0,,
,3282,552258043,1737,1739,1,5.12,1,5,800,footway,9,"LINESTRING (-111.9297330 33.4208230, -111.9297330 33.4207768)",walk,0,0,,
,3283,552258044,521,1740,1,23.15,1,5,800,footway,9,"LINESTRING (-111.9299073 33.4202985, -111.9299046 33.4205073)",walk,0,0,,
,3284,552263225,1462,1741,1,50.81,1,5,800,footway,9,"LINESTRING (-111.9339190 33.4220707, -111.9339255 33.4225290)",walk,0,0,,
